Image,Quality_Score
9018_HumphreyBogard_45_m.jpg,0.9373861
5369_JohnMalkovich_35_m.jpg,0.1205224
3265_IanMcKellen_29_m.jpg,0.026574027
16409_Ross_60_f.jpg,0.9999863
807_JosephStalin_37_m.jpg,0.9999968
3420_KevinSpacey_36_m.jpg,0.9992513
16260_NelsonMandela_34_m.jpg,0.9999999
5816_ClarkGable_35_m.jpg,0.034504194
8773_AlecGuinness_26_m.jpg,0.9948965
4907_RomanPolanski_52_m.jpg,1.0
3829_StacyKeach_67_m.jpg,0.9458152
1521_YannisRitsos_67_m.jpg,0.95083123
13253_ShirleyMacLaine_45_f.jpg,1.0
4563_Fernandel_45_m.jpg,0.99467623
1144_GalileoGalilei_68_m.jpg,0.9784224
11735_SusanSarandon_42_f.jpg,0.9697168
9041_JeanClaudeVanDamme_26_m.jpg,0.999882
15915_VeraEllen_42_f.jpg,0.9787539
5632_PeterOToole_30_m.jpg,0.999866
15598_KateOMara_42_f.jpg,0.57060677
5103_AnthonyHopkins_59_m.jpg,1.0
7584_RobertRyan_54_m.jpg,0.9997764
11988_AngelaLansbury_85_f.jpg,0.9415291
5440_KennethBranagh_45_m.jpg,0.0023563234
6556_LeeJCobb_51_m.jpg,0.03997861
16052_WillSmith_48_m.jpg,0.07550687
1087_NielsBohr_68_m.jpg,0.010807406
7861_ChristopherPlummer_36_m.jpg,0.99906856
1976_JamesBest_88_m.jpg,0.9999999
1572_IanHolm_54_m.jpg,0.99996316
11760_SusanSarandon_68_f.jpg,0.9999889
3970_BrianDennehy_71_m.jpg,0.9994043
8457_WalterPidgeon_71_m.jpg,0.9996057
2290_RodTaylor_81_m.jpg,1.0
1372_GiorgosSeferis_21_m.jpg,0.94956154
7897_FredAstaire_42_m.jpg,1.0
9656_BoDerek_41_f.jpg,0.011329985
16008_SerenaWilliams_36_f.jpg,0.6765912
16012_SidneyPoitier_23_m.jpg,1.0
16148_SidneyPoitier_24_m.jpg,0.9999517
16286_campbell_41_f.jpg,1.0
803_akistsoxatzopoulos_70_m.jpg,0.19361961
8840_ArnoldSchwarzenegger_49_m.jpg,0.9981383
2211_NickNolte_63_m.jpg,0.99992895
8183_PatrickSwayze_55_m.jpg,0.055686563
9438_EdwardGRobinson_49_m.jpg,0.38481212
5246_DavidMcCallum_74_m.jpg,0.99999166
3318_JackColeman_45_m.jpg,1.0
12716_JanetLeigh_39_f.jpg,0.98693895
10240_KathyBates_62_f.jpg,0.9650383
14668_ClaudetteColbert_32_f.jpg,0.6630332
13697_NormaShearer_37_f.jpg,0.9999864
12461_AnnaMassey_21_f.jpg,0.11468207
14330_KristinScottThomas_28_f.jpg,0.678092
10740_MerylStreep_49_f.jpg,0.30224618
7751_AlbertoSordi_41_m.jpg,1.0
9140_MichaelSarrazin_40_m.jpg,1.0
1509_GabrielGarciaMarquez_52_m.jpg,0.8523327
7288_LeifErickson_49_m.jpg,0.9999994
13114_JaneRussell_31_f.jpg,0.99999833
156_PaulmcCartney_26_m.jpg,0.96119934
2029_JohnJames_30_m.jpg,0.99497014
8603_DavidCarradine_41_m.jpg,0.52961826
7590_SylvesterStallone_36_m.jpg,0.5708958
10006_GoldieHawn_29_f.jpg,0.9999819
1838_TomJones_29_m.jpg,0.99999356
10278_MarietteHartley_29_f.jpg,0.9999882
8433_WalterPidgeon_39_m.jpg,0.23542953
4155_GenaRowlands_72_m.jpg,0.0006020347
15107_BonnieHunt_53_f.jpg,0.0016970959
8655_JamesStewart_32_m.jpg,1.0
2077_JonVoight_64_m.jpg,0.99994135
1767_TomHanks_33_m.jpg,0.9999999
9638_AlexandrakisAlekos_68_m.jpg,0.999443
12974_CatherineDeneuve_69_f.jpg,0.59092206
9572_MarcelloMastroianni_30_m.jpg,1.0
7811_AndyGriffith_66_m.jpg,0.95746964
5942_JackLarson_78_m.jpg,1.0
6451_JohnVernon_37_m.jpg,0.9067233
15362_ErinGray_58_f.jpg,0.0014068165
16435_Turner_76_f.jpg,0.99999964
4746_MichelPiccoli_41_m.jpg,0.99996567
4372_RobertDuvall_31_m.jpg,0.9999957
402_SteveJobsb_47_m.jpg,0.99999976
6067_WilliamShatner_40_m.jpg,0.99996805
15740_MaryTamm_36_f.jpg,1.0
2859_RyanONeal_58_m.jpg,0.99198806
9382_SteveMcQueen_28_m.jpg,0.04478504
2576_GeneWilder_35_m.jpg,0.02021406
9753_TomJones_24_f.jpg,0.9999999
1905_EdwardFox_31_m.jpg,0.9999999
6138_DanaAndrews_38_m.jpg,0.99995744
15025_AnnMiller_50_f.jpg,0.9995511
13428_DanielleDarrieux_52_f.jpg,0.9999999
10317_TerryMoore_38_f.jpg,1.0
2880_SamElliott_36_m.jpg,0.998033
4425_RobertPowell_56_m.jpg,0.99293834
12939_CatherineDeneuve_14_f.jpg,0.995417
11289_SophiaLoren_52_f.jpg,0.99186486
7620_TellySavalas_47_m.jpg,0.9992986
390_JPaulGetty_52_m.jpg,0.3944613
420_LelandStanford_49_m.jpg,0.99999523
9309_GeorgeMontgomery_22_m.jpg,0.5537419
7803_AndyGriffith_52_m.jpg,0.99997926
6929_BorisKarloff_45_m.jpg,1.0
5178_BobHope_94_m.jpg,0.99998975
11885_BeaArthur_28_f.jpg,0.9999999
8800_AnthonyPerkins_42_m.jpg,0.9642343
5079_AnthonyHopkins_54_m.jpg,0.99986196
11945_CatherineSpaak_67_f.jpg,0.8740674
3449_LeslieCaron_31_m.jpg,0.9940767
499_motherTereza_72_f.jpg,1.0
7985_GiulianoGemma_32_m.jpg,1.0
4629_JamesGarner_72_m.jpg,1.0
3507_MarisaPavan_59_m.jpg,0.9534439
3794_SeanConnery_61_m.jpg,0.9999943
7859_ChristopherPlummer_35_m.jpg,0.9999442
11811_AnjelicaHuston_24_f.jpg,1.0
13271_AmandaRedman_25_f.jpg,0.46704274
9918_AliMacGraw_32_f.jpg,0.13902833
16099_DannyGlover_70_m.jpg,0.9997285
10970_DonnaDouglas_26_f.jpg,0.9999999
6979_CharlesBoyer_67_m.jpg,0.9999999
16098_DannyGlover_69_m.jpg,0.99448365
2302_SamNeill_42_m.jpg,0.9999993
6874_YvesMontand_25_m.jpg,1.0
14211_GeraldinePage_43_f.jpg,1.0
1131_FaradayMichael_30_m.jpg,0.8592656
13878_AnnieGirardot_28_f.jpg,0.99938786
2352_AbeVigoda_85_m.jpg,0.99155265
15163_ConnieBooth_46_f.jpg,0.024844686
9484_MaximilianShell_56_m.jpg,0.9997396
7785_AndyGriffith_20_m.jpg,0.16870739
6220_DickieMoore_81_m.jpg,0.8955897
2401_BillMurray_41_m.jpg,0.16635175
7873_ChristopherPlummer_62_m.jpg,0.044057935
4017_CharlieSheen_18_m.jpg,1.0
5882_HerbertLom_94_m.jpg,0.99999845
10938_DaliahLavi_23_f.jpg,1.0
10406_BarbaraBain_36_f.jpg,0.9489409
4581_GordonThomson_35_m.jpg,0.9995745
3601_MikeConnors_37_m.jpg,0.9989801
11083_JodieFoster_11_f.jpg,1.0
14225_IngridBergman_28_f.jpg,0.9789629
6291_ErrolFlynn_28_m.jpg,0.23042658
16311_Carroll_55_f.jpg,0.9999999
8560_CliffRobertson_56_m.jpg,0.994762
15874_StВphaneAudran_47_f.jpg,0.9999622
10368_AnitaEkberg_79_f.jpg,0.9949291
12730_JanetLeigh_76_f.jpg,0.35347283
8747_AlecGuinness_32_m.jpg,0.672896
15389_JanePowell_39_f.jpg,1.0
3595_MichaelYork_68_m.jpg,0.9999839
4185_HarveyKeitel_39_m.jpg,0.9987459
3704_RingoStarr_53_m.jpg,1.0
3954_BrianDennehy_53_m.jpg,0.99998784
101_PaulAnka_50_m.jpg,0.47443324
13581_IreneDunne_77_f.jpg,0.9831806
2024_JohnJames_26_m.jpg,0.9835939
13382_CelesteHolm_71_f.jpg,0.32852316
18_MariaCallas_47_f.jpg,0.9997849
6321_FernandoRey_60_m.jpg,1.0
16485_SerenaWilliams_32_f.jpg,1.0
12476_AnnaMassey_59_f.jpg,1.0
11372_ZsaZsaGabor_42_f.jpg,0.9999989
4495_CarlosSantana_46_m.jpg,1.0
3378_JeffDaniels_54_m.jpg,0.0014946773
3872_SteveMartin_38_m.jpg,0.0072469385
11662_MireilleDarc_33_f.jpg,1.0
356_JPMorgan_70_m.jpg,1.0
13089_GretaGarbo_25_f.jpg,0.9705066
4531_DustinHoffman_54_m.jpg,1.0
10998_EllenBurstyn_45_f.jpg,0.99999976
15888_StВphaneAudran_64_f.jpg,0.9999981
13508_GladysCooper_59_f.jpg,0.9999676
9662_BoDerek_47_f.jpg,0.99999964
15971_MartinLutherKing_37_m.jpg,0.9533249
10570_KathrynHays_41_f.jpg,0.9999988
14918_KatharineHepburn_33_f.jpg,0.99952555
16463_Tyson_53_f.jpg,1.0
8027_HenryFonda_67_m.jpg,0.81028175
6326_FernandoRey_68_m.jpg,1.0
6937_BorisKarloff_55_m.jpg,0.9998204
14990_AnnJillian_41_f.jpg,0.9999995
2277_RodTaylor_51_m.jpg,0.9999943
13714_NormaShearer_26_f.jpg,0.24813747
4537_DustinHoffman_32_m.jpg,1.0
12994_ClaudiaCardinale_43_f.jpg,0.9999963
16431_Turner_72_f.jpg,0.9999999
13967_DeborahKerr_50_f.jpg,1.0
6782_RowanAtkinson_29_m.jpg,0.99999964
8659_JohnCassavetes_27_m.jpg,0.9958917
2496_ClaudeRich_82_m.jpg,0.999933
2605_JamesWoods_27_m.jpg,0.8891724
13249_ShirleyMacLaine_29_f.jpg,1.0
8301_RichardChamberlain_76_m.jpg,1.0
14385_LorettaYoung_40_f.jpg,0.99999964
8253_ReginaldOwen_56_m.jpg,1.0
12357_MyrnaLoy_42_f.jpg,0.0028429462
5055_AnthonyAndrews_38_m.jpg,0.9999862
9692_MegRyan_46_f.jpg,0.33336774
2765_LiamNeeson_55_m.jpg,0.039532505
12100_EvaMarieSaint_40_f.jpg,1.0
7548_RobertMorley_46_m.jpg,1.0
4698_JohnTravolta_25_m.jpg,1.0
5606_PeterFalk_51_m.jpg,1.0
7127_JeanPaulBelmondo_27_m.jpg,1.0
12043_DebbieReynolds_64_f.jpg,0.9913713
7976_GiulianoGemma_20_m.jpg,1.0
337_LarryEllison_58_m.jpg,0.001615689
172_JhonLenon_31_m.jpg,0.9999763
277_PabloPicasso_76_m.jpg,0.10102509
12971_CatherineDeneuve_65_f.jpg,0.99988747
10832_RaquelWelch_31_f.jpg,0.999959
14294_JoanCrawford_65_f.jpg,0.9999993
14662_ClaudetteColbert_72_f.jpg,0.999979
15896_VeraEllen_17_f.jpg,0.9964275
9016_HumphreyBogard_43_m.jpg,0.9999999
208_ElvisPresley_23_m.jpg,0.9987386
12008_CybillShepherd_51_f.jpg,0.88666266
1637_AlPacino_50_m.jpg,0.9999908
13881_AnnieGirardot_31_f.jpg,0.9999969
9524_CHARLIERUGGLES_76_m.jpg,0.24989013
4023_CharlieSheen_24_m.jpg,1.0
7566_RobertRyan_38_m.jpg,0.9975319
14939_MerkouriMelina_47_f.jpg,0.9991535
261_michaeljackson_14_m.jpg,0.99526405
425_merrillcharles_17_m.jpg,0.99995494
9293_BurtLancaster_43_m.jpg,0.9979247
10297_MarietteHartley_59_f.jpg,0.99986136
4766_MichelPiccoli_59_m.jpg,0.9999995
623_Gorbachev_69_m.jpg,0.8918001
7643_TonyCurtis_30_m.jpg,0.027302893
2546_GaryOldman_32_m.jpg,0.99412495
10385_AnnMargret_38_f.jpg,0.9999999
11818_AnjelicaHuston_40_f.jpg,1.0
2837_RonPerlman_61_m.jpg,0.9986407
5672_RayDanton_44_m.jpg,1.0
2793_MickJagger_64_m.jpg,1.0
5621_PeterFalk_74_m.jpg,0.9605482
3846_SteveKanaly_36_m.jpg,0.9999999
2867_RyanONeal_67_m.jpg,1.0
911_TheodoreRoosevelt_46_m.jpg,1.0
11271_ShirleyJones_74_f.jpg,0.0039544925
9628_AlexandrakisAlekos_40_m.jpg,0.9999993
7261_KrisKristofferson_64_m.jpg,0.999997
10799_PeggyLipton_25_f.jpg,0.9296532
11309_TanyaRoberts_20_f.jpg,0.99992085
7351_LouisJourdan_44_m.jpg,0.99994373
165_WaltDisney_32_m.jpg,0.52439606
4966_TimothyDalton_35_m.jpg,0.9824912
5231_DavidMcCallum_46_m.jpg,0.987282
5046_AnthonyAndrews_51_m.jpg,0.99668294
7845_AnthonyQuayle_63_m.jpg,1.0
13812_VanessaRedgrave_43_f.jpg,0.88942504
12067_ElsaMartinelli_37_f.jpg,0.9999962
2973_tomselleck_57_m.jpg,0.20564374
8048_HorstBuchholz_34_m.jpg,0.98142266
15552_JulieHagerty_25_f.jpg,0.9999201
8311_RichardCrenna_36_m.jpg,0.99999964
9411_Thanasisveggos_43_m.jpg,0.99999833
10167_JoanLeslie_21_f.jpg,0.9997857
4065_ClintWalker_42_m.jpg,1.0
33_EsteeLauder_50_f.jpg,0.99999106
9766_TomJones_44_f.jpg,0.99999416
13387_CelesteHolm_89_f.jpg,0.9999491
11823_AnjelicaHuston_48_f.jpg,0.9989312
15403_JanePowell_61_f.jpg,0.7958893
5157_BobHope_47_m.jpg,0.9864395
11050_JeanneMoreau_32_f.jpg,0.99999905
361_JPMorgan_62_m.jpg,0.0030014182
3797_StacyKeach_17_m.jpg,0.99999905
12303_MelindaDillion_29_f.jpg,0.9999995
6722_RexHarrison_59_m.jpg,0.00888576
11033_EmmaThompson_37_f.jpg,0.9961295
5351_JohnDerek_34_m.jpg,1.0
3280_IanMcKellen_66_m.jpg,0.90851843
12876_RuthGordon_23_f.jpg,0.17521581
2039_JohnJames_46_m.jpg,0.9994342
14786_SilvanaMangano_16_f.jpg,0.999998
5044_AnthonyAndrews_66_m.jpg,0.00080978253
10693_MaggieSmith_38_f.jpg,0.99997914
13056_GraceKelly_28_f.jpg,0.99999976
10421_BarbaraBain_56_f.jpg,0.54632646
2403_BillMurray_46_m.jpg,0.9997881
78_PaulAnka_22_m.jpg,0.99999964
8691_MurrayHamilton_34_m.jpg,0.9999541
11077_JeanneMoreau_79_f.jpg,0.99991286
11293_SophiaLoren_65_f.jpg,0.9970765
3717_RogerAllam_29_m.jpg,0.99992836
9630_AlexandrakisAlekos_38_m.jpg,0.9997595
2274_RodTaylor_48_m.jpg,0.99999976
180_JhonLenon_30_m.jpg,0.9999707
8280_RichardChamberlain_40_m.jpg,0.99990654
13410_DanielleDarrieux_22_f.jpg,1.0
8362_SimonMacCorkindale_40_m.jpg,0.9999974
8849_ArnoldSchwarzenegger_57_m.jpg,0.99999976
14460_PeggyAshcroft_52_f.jpg,0.99690825
4815_PierceBrosnan_57_m.jpg,0.99998105
4462_WilliamDafoe_29_m.jpg,0.99990857
28_EsteeLauder_77_f.jpg,0.9999999
6529_KlausKinski_40_m.jpg,0.999997
14636_BarbaraStanwyck_30_f.jpg,0.89883155
14743_MarleneDietrich_66_f.jpg,1.0
8313_RichardCrenna_32_m.jpg,0.99999857
1852_TomJones_59_m.jpg,0.9913658
4877_RomanPolanski_23_m.jpg,1.0
6204_DickieMoore_66_m.jpg,0.9996351
13219_RoyScheider_43_f.jpg,0.9999888
2964_tomselleck_44_m.jpg,0.48260516
11535_LaurenBacall_21_f.jpg,1.0
5617_PeterFalk_68_m.jpg,1.0
7899_FredAstaire_42_m.jpg,0.2265173
2065_JonVoight_50_m.jpg,0.88908964
5150_BobHope_37_m.jpg,0.9961457
11246_ShirleyJones_26_f.jpg,0.99999976
10002_GoldieHawn_24_f.jpg,0.9999974
2239_RayLiotta_48_m.jpg,0.35436675
10458_BetteMidler_35_f.jpg,1.0
12268_JoanneWoodward_66_f.jpg,0.27607036
13390_CelesteHolm_38_f.jpg,0.9999951
5869_HerbertLom_66_m.jpg,0.0015333914
1495_GabrielGarciaMarquez_68_m.jpg,0.9968459
15803_SarahDouglas_54_f.jpg,0.9810028
9107_MarlonBrando_17_m.jpg,1.0
12274_JoanneWoodward_70_f.jpg,1.0
16085_DannyGlover_44_m.jpg,0.99984884
6998_ChristopherWalken_37_m.jpg,1.0
9751_TomJones_22_f.jpg,0.99999976
2985_WoodyAllen_18_m.jpg,0.9999993
6147_DanaAndrews_49_m.jpg,0.9981535
5553_PatrickStewart_28_m.jpg,1.0
3101_ChuckNorris_34_m.jpg,0.14662161
1262_AlexanderGrahamBell_38_m.jpg,0.5538571
13901_AnnieGirardot_64_f.jpg,0.9999987
188_JhonLenon_21_m.jpg,1.0
5237_DavidMcCallum_39_m.jpg,0.99924755
2294_SamNeill_34_m.jpg,0.99938834
8527_CharlesBronson_65_m.jpg,0.9999995
7748_AlbertoSordi_26_m.jpg,1.0
3570_MichaelYork_35_m.jpg,0.9999957
14285_JoanCrawford_62_f.jpg,0.53799987
14369_LorettaYoung_32_f.jpg,0.99999833
15862_StВphaneAudran_34_f.jpg,0.99999964
7471_PeterMarkRichman_36_m.jpg,0.9999529
7117_GladysCooper_59_m.jpg,0.9999676
2723_KevinBacon_39_m.jpg,1.0
9138_MichaelSarrazin_37_m.jpg,0.9840374
6540_KlausKinski_52_m.jpg,0.9126759
7838_AnthonyQuayle_54_m.jpg,0.99999976
5609_PeterFalk_53_m.jpg,0.99999976
13002_ClaudiaCardinale_71_f.jpg,0.47511163
15768_PamelaSueMartin_36_f.jpg,0.99890494
15222_DebraPaget_21_f.jpg,0.999627
12713_JanetLeigh_36_f.jpg,0.9487862
1034_EdwardTeller_27_m.jpg,0.5880643
8971_FredMacMurray_59_m.jpg,0.99999166
4933_StevenBerkoff_38_m.jpg,1.0
13225_RoyScheider_50_f.jpg,0.9999976
15481_JeanetteMacDonald_41_f.jpg,0.26949602
5990_JohnHuston_34_m.jpg,1.0
13422_DanielleDarrieux_43_f.jpg,0.99999464
10413_BarbaraBain_44_f.jpg,0.99951303
5287_JackNicolson_74_m.jpg,1.0
5180_BobHope_90_m.jpg,1.0
15001_AnnMiller_15_f.jpg,1.0
10037_HelenHunt_22_f.jpg,0.9989417
11909_BeaArthur_68_f.jpg,0.9873188
1807_TomHulce_34_m.jpg,0.98541045
7014_ChristopherWalken_53_m.jpg,0.99939156
16175_SidneyPoitier_85_m.jpg,0.3282566
2220_NickNolte_72_m.jpg,1.0
16165_SidneyPoitier_68_m.jpg,0.9999999
9070_JeanClaudeVanDamme_32_m.jpg,0.99984145
6150_DanaAndrews_57_m.jpg,0.5318347
9023_HumphreyBogard_50_m.jpg,0.999584
7626_TellySavalas_52_m.jpg,0.99998415
8476_WilliamHolden_45_m.jpg,1.0
9297_BurtLancaster_38_m.jpg,0.006795066
16241_NelsonMandela_72_m.jpg,0.99993956
7087_Garycooper_54_m.jpg,1.0
14264_JanetGaynor_31_f.jpg,0.9999999
12286_LauraAntonelli_35_f.jpg,0.88018775
8881_ChristopherEccleston_24_m.jpg,0.8313303
6051_RafVallone_65_m.jpg,0.9999894
2531_DonJohnson_59_m.jpg,0.88477796
5432_KennethBranagh_38_m.jpg,0.3179128
102_PaulAnka_60_m.jpg,0.18855932
10083_JaneBirkin_39_f.jpg,0.9998641
5819_FrancesDee_25_m.jpg,0.5833766
6728_RexHarrison_78_m.jpg,1.0
428_JohnDRockefeller_85_m.jpg,1.0
10848_RaquelWelch_66_f.jpg,0.011045512
9406_SteveMcQueen_39_m.jpg,0.07739548
7991_GiulianoGemma_38_m.jpg,0.9999994
11804_ValerieHarper_66_f.jpg,0.9999062
6526_KlausKinski_37_m.jpg,1.0
12911_BarbraStreisand_30_f.jpg,0.99999976
7164_JohnGarfield_27_m.jpg,0.9999994
14641_BarbaraStanwyck_30_f.jpg,0.9999999
8452_WalterPidgeon_59_m.jpg,0.9999976
12216_ImeldaStaunton_58_f.jpg,1.0
8367_SimonMacCorkindale_48_m.jpg,0.734465
2196_NickNolte_48_m.jpg,0.9999999
15397_JanePowell_54_f.jpg,0.9998733
15125_CatherineSchell_38_f.jpg,0.9899065
2824_RonPerlman_45_m.jpg,0.98426646
4418_RobertPowell_43_m.jpg,1.0
8208_PeterUstinov_68_m.jpg,0.99999
5839_HerbertLom_23_m.jpg,0.99999547
13273_AmandaRedman_28_f.jpg,0.99998236
9946_ElkeSommer_18_f.jpg,1.0
12386_UrsulaAndress_35_f.jpg,0.99889094
3815_StacyKeach_49_m.jpg,0.99994636
10909_Arletty_39_f.jpg,0.60925025
16084_DannyGlover_43_m.jpg,1.0
11635_MaureenOHara_39_f.jpg,0.99932003
10153_JoanCusack_40_f.jpg,0.99893206
552_angelamerkel_37_f.jpg,0.5260935
5242_DavidMcCallum_63_m.jpg,0.32297668
9373_GregoryPeck_75_m.jpg,0.99980646
9690_MegRyan_44_f.jpg,0.9818351
949_Gaddafi_36_m.jpg,0.9999999
6904_YvesMontand_62_m.jpg,1.0
438_JohnDRockefeller_61_m.jpg,0.006487326
7151_JeanPaulBelmondo_77_m.jpg,0.9394112
12572_DonnaReed_26_f.jpg,0.0047574523
7493_PeterMarkRichman_73_m.jpg,0.9999927
9451_EdwardGRobinson_62_m.jpg,0.5026174
8295_RichardChamberlain_65_m.jpg,1.0
7695_UgoTognazzi_53_m.jpg,0.9999995
3396_JohnLithgow_56_m.jpg,0.011022409
5392_JohnMalkovich_57_m.jpg,0.45963445
1836_TomJones_27_m.jpg,0.9999999
2811_PeterFonda_73_m.jpg,1.0
9934_AliMacGraw_55_f.jpg,1.0
749_RonaldReagan_69_m.jpg,0.9999927
15207_CydCharisse_80_f.jpg,0.9999999
15230_DebraPaget_28_f.jpg,0.9998772
2132_MelBrooks_88_m.jpg,0.05712504
15983_MuhammadAli_32_m.jpg,1.0
6834_StevenSpielberg_57_m.jpg,0.99999845
15630_KatharineRoss_27_f.jpg,0.99935764
8671_JohnCassavetes_39_m.jpg,1.0
14971_AmandaBlake_58_f.jpg,0.93855643
12976_ClaudiaCardinale_21_f.jpg,0.9999999
7317_LinoVentura_48_m.jpg,0.9999995
3139_DannyDeVito_37_m.jpg,0.9997855
4587_GordonThomson_41_m.jpg,0.0022240132
14395_MaryPickford_29_f.jpg,1.0
6878_YvesMontand_33_m.jpg,0.99999785
3199_EliWallach_41_m.jpg,0.962174
12491_AnneBaxter_24_f.jpg,0.0070732594
12619_HedyLamarr_19_f.jpg,1.0
6541_KlausKinski_54_m.jpg,0.9999999
15747_MaryTamm_50_f.jpg,1.0
11405_AnnetteBening_35_f.jpg,1.0
3435_KevinSpacey_46_m.jpg,0.19433327
8626_FrankSinatra_42_m.jpg,0.9938174
7404_MickeyRooney_15_m.jpg,0.9735261
14880_BernadetteLafont_46_f.jpg,0.9999999
2513_DonJohnson_37_m.jpg,0.6033769
11747_SusanSarandon_55_f.jpg,0.9999999
7655_TonyCurtis_29_m.jpg,0.99973065
9668_MegRyan_19_f.jpg,0.9999999
5647_PeterOToole_60_m.jpg,0.9995969
14190_GeraldinePage_36_f.jpg,0.8786263
4438_StevenSeagal_43_m.jpg,0.9999994
15584_KateOMara_28_f.jpg,0.9999927
9589_MarcelloMastroianni_48_m.jpg,0.99993324
8395_SpencerTracy_35_m.jpg,0.047695205
9235_RobertMitchum_55_m.jpg,0.92508227
8721_RichardAttenborough_33_m.jpg,0.9999999
2134_MelGibson_20_m.jpg,0.9999989
12302_LauraAntonelli_72_f.jpg,1.0
2091_JonVoight_76_m.jpg,0.99977165
10488_DianneWiest_48_f.jpg,0.9930187
12835_MaryTylerMoore_61_f.jpg,1.0
10958_DaliahLavi_62_f.jpg,0.9999881
11234_PiaLindstrom_61_f.jpg,0.9995092
11137_JuneLockhart_73_f.jpg,0.08644136
6190_DickieMoore_9_m.jpg,0.99999917
8556_CliffRobertson_41_m.jpg,0.99999464
2377_AlainDelon_58_m.jpg,1.0
6159_DanaAndrews_66_m.jpg,0.9997639
734_RonaldReagan_38_m.jpg,0.99717927
1785_TomHanks_49_m.jpg,0.00060553243
9712_DorisDay_26_f.jpg,0.99841225
249_TheodorakisMikis_62_m.jpg,0.0025453821
8554_CliffRobertson_40_m.jpg,0.77456266
2063_JonVoight_47_m.jpg,0.999995
12291_LauraAntonelli_43_f.jpg,0.99983716
15432_JanetEllis_28_f.jpg,0.99999547
4215_HelmutBerger_25_m.jpg,1.0
6749_RockHudson_30_m.jpg,0.9999881
6479_JohnnyCash_25_m.jpg,0.9999994
3111_ChuckNorris_47_m.jpg,0.9974739
895_AndreasPapantreou_63_m.jpg,0.8684475
2397_BillMurray_38_m.jpg,0.0013932111
6274_ErrolFlynn_31_m.jpg,0.0022710974
13323_AvaGardner_23_f.jpg,0.9999995
5765_BenGazzara_27_m.jpg,0.046694722
4383_RobertDuvall_53_m.jpg,0.99968696
3408_JohnLithgow_70_m.jpg,0.9993168
3515_MarisaPavan_83_m.jpg,0.9999155
7461_NewmanPaul_48_m.jpg,0.10047473
9540_RicardoMontalbаn_37_m.jpg,0.98677737
14016_GreerGarson_46_f.jpg,0.33287138
11824_AnjelicaHuston_50_f.jpg,0.9961117
647_TonyBlair_51_m.jpg,0.88354474
9686_MegRyan_40_f.jpg,0.9996222
11065_JeanneMoreau_53_f.jpg,0.9999995
8552_CliffRobertson_37_m.jpg,0.03174672
14376_LorettaYoung_47_f.jpg,0.48460647
2276_RodTaylor_50_m.jpg,0.99999166
2135_MelGibson_21_m.jpg,0.14362574
10376_AnnMargret_29_f.jpg,0.01120788
5455_MartinScorsese_45_m.jpg,0.999992
4135_GenaRowlands_41_m.jpg,0.9999999
2390_BillMurray_30_m.jpg,1.0
10917_Arletty_51_f.jpg,0.9993476
3427_KevinSpacey_40_m.jpg,0.9158507
3735_RogerAllam_50_m.jpg,0.9993892
126_MickJagger_29_m.jpg,1.0
2565_GaryOldman_49_m.jpg,0.21991006
9517_CHARLIERUGGLES_62_m.jpg,0.9498098
2772_MickJagger_21_m.jpg,0.9999999
6494_JohnnyCash_29_m.jpg,0.9999999
14969_AmandaBlake_56_f.jpg,0.33601788
12028_DebbieReynolds_28_f.jpg,0.99999905
16419_Turner_41_f.jpg,0.9999993
3936_TommySands_66_m.jpg,1.0
727_RonaldReagan_31_m.jpg,0.9999999
4773_MichelPiccoli_66_m.jpg,1.0
14345_KristinScottThomas_46_f.jpg,0.9999933
12184_GlendaJackson_43_f.jpg,0.9999989
11724_SusanSarandon_25_f.jpg,1.0
13307_SigourneyWeaver_49_f.jpg,0.9992483
15492_JeanetteMacDonald_57_f.jpg,0.57010275
13855_AnneBancroft_28_f.jpg,0.99999976
11542_LaurenBacall_31_f.jpg,0.992814
3052_BillNighy_55_m.jpg,0.9999968
12022_DebbieReynolds_22_f.jpg,0.9999143
15629_KatharineRoss_26_f.jpg,1.0
4565_Fernandel_47_m.jpg,0.9999937
7640_TonyCurtis_17_m.jpg,1.0
13312_SigourneyWeaver_56_f.jpg,0.012254937
4181_HarveyKeitel_30_m.jpg,0.9999949
10131_JaneFonda_72_f.jpg,0.9992316
15005_AnnMiller_19_f.jpg,1.0
4470_WilliamDafoe_42_m.jpg,0.86564285
15461_JeanetteMacDonald_27_f.jpg,1.0
9574_MarcelloMastroianni_32_m.jpg,0.9999993
16007_SerenaWilliams_36_f.jpg,0.086707026
8316_RichardCrenna_42_m.jpg,0.66578686
10453_BetteMidler_65_f.jpg,1.0
4649_JeffGoldblum_31_m.jpg,0.9999707
214_ElvisPresley_28_m.jpg,1.0
11940_CatherineSpaak_61_f.jpg,0.9836854
7097_GladysCooper_19_m.jpg,1.0
7887_FredAstaire_65_m.jpg,0.99999905
7191_JohnWayne_34_m.jpg,1.0
4832_RobertRedford_54_m.jpg,0.91673726
12989_ClaudiaCardinale_35_f.jpg,0.9999999
12032_DebbieReynolds_33_f.jpg,0.99696916
6331_JamesArness_23_m.jpg,0.06783929
10200_JulieAdams_41_f.jpg,0.99957854
1654_BobDylan_24_m.jpg,0.9996443
15870_StВphaneAudran_42_f.jpg,1.0
5067_AnthonyHopkins_32_m.jpg,0.99999964
