Image,MS,Adj_MS,Emotion_Similarity,label
11004_EllenBurstyn_55_f.jpg,0.27,0.24,0.41,0
4235_HelmutBerger_61_m.jpg,0.42,0.36,0.0,0
16235_NelsonMandela_90_m.jpg,0.61,0.26,0.38,1
15767_PamelaSueMartin_34_f.jpg,0.54,0.43,0.43,1
9410_Thanasisveggos_40_m.jpg,0.44,0.34,0.38,0
9172_PeterSellers_36_m.jpg,0.6,0.44,0.03,1
12348_MyrnaLoy_29_f.jpg,0.63,0.45,0.27,1
7427_MickeyRooney_58_m.jpg,0.51,0.47,0.09,1
2219_NickNolte_71_m.jpg,0.5,0.47,0.13,0
4146_GenaRowlands_58_m.jpg,0.56,0.5,0.07,1
7392_LyleTalbot_61_m.jpg,0.54,0.49,0.25,1
7297_LeifErickson_61_m.jpg,0.54,0.46,0.19,1
14079_JudyHolliday_28_f.jpg,0.53,0.38,0.1,1
7514_RichardBoone_46_m.jpg,0.56,0.46,0.41,1
6325_FernandoRey_66_m.jpg,0.58,0.53,0.38,1
5498_MichaelKeaton_46_m.jpg,0.61,0.5,0.14,1
13054_GeraldineChaplin_69_f.jpg,0.46,0.42,0.12,0
11215_MonicaVitti_69_f.jpg,0.45,0.43,0.14,0
5805_ClarkGable_35_m.jpg,0.56,0.42,0.36,1
9948_ElkeSommer_28_f.jpg,0.43,0.33,0.19,0
16459_Tyson_50_f.jpg,0.51,0.32,0.47,1
12561_AlikiBoug_33_f.jpg,0.47,0.33,0.39,0
4022_CharlieSheen_23_m.jpg,0.55,0.42,0.03,1
15290_DyanCannon_34_f.jpg,0.57,0.3,0.81,1
4292_KirkDouglas_39_m.jpg,0.59,0.46,0.44,1
7380_LyleTalbot_46_m.jpg,0.58,0.51,0.25,1
2620_JamesWoods_48_m.jpg,0.64,0.53,0.2,1
5397_JonFinch_28_m.jpg,0.54,0.41,0.41,1
16168_SidneyPoitier_70_m.jpg,0.54,0.5,0.0,1
12553_AlikiBoug_25_f.jpg,0.4,0.27,0.28,0
8855_ArnoldSchwarzenegger_65_m.jpg,0.55,0.49,0.28,1
2346_AbeVigoda_74_m.jpg,0.54,0.5,0.29,1
9960_ElkeSommer_42_f.jpg,0.49,0.43,0.56,0
10925_Arletty_63_f.jpg,0.62,0.57,0.19,1
6837_StevenSpielberg_35_m.jpg,0.56,0.32,0.14,1
620_Gorbachev_56_m.jpg,0.59,0.4,0.05,1
6589_LexBarker_42_m.jpg,0.53,0.42,0.42,1
7219_JosephCotten_46_m.jpg,0.57,0.51,0.38,1
15419_JanePowell_84_f.jpg,0.62,0.62,0.69,1
7259_KrisKristofferson_60_m.jpg,0.4,0.35,0.25,0
12655_IsabelleHuppert_35_f.jpg,0.33,0.27,0.23,0
6492_JohnnyCash_58_m.jpg,0.53,0.39,0.55,1
7385_LyleTalbot_54_m.jpg,0.63,0.55,0.38,1
5812_ClarkGable_43_m.jpg,0.64,0.46,0.29,1
11485_JulieAndrews_38_f.jpg,0.46,0.39,0.0,0
1791_TomHanks_54_m.jpg,0.31,0.26,0.31,0
11832_AnjelicaHuston_58_f.jpg,0.62,0.52,0.43,1
7475_PeterMarkRichman_41_m.jpg,0.6,0.53,0.1,1
10018_GoldieHawn_51_f.jpg,0.61,0.5,0.36,1
3892_TomasMilian_32_m.jpg,0.4,0.34,0.22,0
2748_LiamNeeson_35_m.jpg,0.56,0.47,0.18,1
6315_FernandoRey_54_m.jpg,0.41,0.35,0.31,0
10136_JoanCusack_22_f.jpg,0.49,0.37,0.18,0
8776_AlecGuinness_30_m.jpg,0.38,0.22,0.43,0
9122_MarlonBrando_26_m.jpg,0.46,0.27,0.2,0
4064_ClintWalker_41_m.jpg,0.54,0.48,0.19,1
1837_TomJones_28_m.jpg,0.42,0.32,0.27,0
1574_IanHolm_57_m.jpg,0.46,0.41,0.09,0
10033_HelenHunt_18_f.jpg,0.63,0.48,0.73,1
15350_ErinGray_43_f.jpg,0.6,0.5,0.19,1
8974_FredMacMurray_66_m.jpg,0.6,0.55,0.42,1
9161_PeterSellers_39_m.jpg,0.61,0.46,0.18,1
13226_RoyScheider_51_f.jpg,0.6,0.5,0.36,1
7124_GladysCooper_83_m.jpg,0.42,0.42,0.33,0
4126_GenaRowlands_30_m.jpg,0.47,0.37,0.07,0
6764_RockHudson_40_m.jpg,0.59,0.46,0.36,1
14005_GloriaSwanson_30_f.jpg,0.45,0.27,0.32,0
8978_FredMacMurray_74_m.jpg,0.59,0.56,0.12,1
245_TheodorakisMikis_83_m.jpg,0.57,0.46,0.17,1
2356_AbeVigoda_91_m.jpg,0.61,0.63,0.24,1
12839_MaryTylerMoore_77_f.jpg,0.56,0.53,0.78,1
8704_MurrayHamilton_51_m.jpg,0.41,0.35,0.08,0
15272_DyanCannon_63_f.jpg,0.61,0.47,0.8,1
191_JhonLenon_17_m.jpg,0.42,0.3,0.31,0
13929_BettyGrable_33_f.jpg,0.56,0.44,0.6,1
5270_JackNicolson_36_m.jpg,0.5,0.42,0.36,0
8114_LeslieNielsen_54_m.jpg,0.63,0.57,0.33,1
1562_IanHolm_40_m.jpg,0.48,0.44,0.09,0
1396_SartreJeanPaul_35_m.jpg,0.57,0.47,0.09,1
7234_JosephCotten_62_m.jpg,0.49,0.41,0.19,0
8435_WalterPidgeon_41_m.jpg,0.6,0.52,0.5,1
10787_OrnellaMuti_53_f.jpg,0.49,0.4,0.34,0
6679_PeterGraves_39_m.jpg,0.56,0.49,0.28,1
13146_JaneWyman_28_f.jpg,0.56,0.42,0.29,1
15174_ConnieBooth_65_f.jpg,0.56,0.5,0.09,1
8341_RichardCrenna_71_m.jpg,0.58,0.54,0.38,1
8292_RichardChamberlain_57_m.jpg,0.49,0.43,0.39,0
16429_Turner_54_f.jpg,0.43,0.37,0.47,0
10367_AnitaEkberg_75_f.jpg,0.42,0.39,0.11,0
62_Pele_55_m.jpg,0.58,0.41,0.16,1
5406_JonFinch_36_m.jpg,0.36,0.29,0.0,0
2990_WoodyAllen_45_m.jpg,0.61,0.53,0.1,1
13716_PatriciaNeal_20_f.jpg,0.51,0.4,0.03,1
8075_JohnForsythe_52_m.jpg,0.49,0.43,0.37,0
2768_LiamNeeson_58_m.jpg,0.59,0.51,0.32,1
4093_DickVanDyke_41_m.jpg,0.54,0.49,0.46,1
1978_JamesCaan_25_m.jpg,0.53,0.41,0.14,1
14574_JenniferJones_20_f.jpg,0.29,0.22,0.41,0
855_mahatmagandhi_71_m.jpg,0.49,0.39,0.19,0
12461_AnnaMassey_21_f.jpg,0.5,0.4,0.15,0
1916_EdwardFox_43_m.jpg,0.55,0.48,0.17,1
5731_TommyLeeJones_30_m.jpg,0.49,0.37,0.41,0
15339_ErinGray_29_f.jpg,0.56,0.43,0.19,1
13300_SigourneyWeaver_32_f.jpg,0.62,0.54,0.67,1
13820_VanessaRedgrave_56_f.jpg,0.55,0.48,0.38,1
10686_LuiseRainer_46_f.jpg,0.54,0.41,0.36,1
10917_Arletty_51_f.jpg,0.49,0.43,0.19,0
3476_LeslieCaron_76_m.jpg,0.56,0.51,0.36,1
4313_MichaelPalin_34_m.jpg,0.42,0.36,0.38,0
662_TonyBlair_54_m.jpg,0.62,0.47,0.26,1
158_PaulmcCartney_30_m.jpg,0.61,0.4,0.39,1
10675_LuiseRainer_25_f.jpg,0.52,0.38,0.22,1
239_TheodorakisMikis_27_m.jpg,0.44,0.31,0.25,0
915_TheodoreRoosevelt_18_m.jpg,0.51,0.35,0.21,1
6108_CaryGrant_55_m.jpg,0.33,0.22,0.38,0
11180_MonicaVitti_35_f.jpg,0.54,0.43,0.2,1
4683_JohnTravolta_37_m.jpg,0.62,0.43,0.48,1
5009_WarrenBeatty_57_m.jpg,0.41,0.33,0.32,0
9920_AliMacGraw_34_f.jpg,0.53,0.47,0.36,1
10909_Arletty_39_f.jpg,0.62,0.55,0.45,1
6011_JohnHuston_68_m.jpg,0.55,0.49,0.24,1
11770_TildaSwinton_41_f.jpg,0.67,0.53,0.16,1
2752_LiamNeeson_38_m.jpg,0.55,0.46,0.18,1
14172_EstherWilliams_33_f.jpg,0.68,0.51,0.88,1
787_akistsoxatzopoulos_74_m.jpg,0.64,0.37,0.23,1
13663_JuneAllyson_60_f.jpg,0.47,0.38,0.76,0
9116_MarlonBrando_49_m.jpg,0.36,0.27,0.5,0
4074_ClintWalker_60_m.jpg,0.49,0.46,0.25,0
13677_LilliPalmer_46_f.jpg,0.57,0.48,0.43,1
10481_DianneWiest_38_f.jpg,0.55,0.48,0.42,1
7853_ChristopherPlummer_29_m.jpg,0.53,0.41,0.35,1
2888_SamElliott_46_m.jpg,0.57,0.48,0.31,1
1712_EdHarris_54_m.jpg,0.63,0.52,0.26,1
15366_ErinGray_63_f.jpg,0.65,0.57,0.69,1
10926_Arletty_64_f.jpg,0.6,0.55,0.45,1
125_MickJagger_18_m.jpg,0.54,0.39,0.09,1
11381_ZsaZsaGabor_57_f.jpg,0.5,0.47,0.49,0
11021_EllenBurstyn_33_f.jpg,0.56,0.25,0.24,1
13857_AnneBancroft_24_f.jpg,0.47,0.29,0.53,0
7356_LouisJourdan_59_m.jpg,0.56,0.49,0.22,1
12389_UrsulaAndress_74_f.jpg,0.53,0.29,0.38,1
9929_AliMacGraw_48_f.jpg,0.59,0.51,0.36,1
14552_AudreyHepburn_37_f.jpg,0.52,0.37,0.29,1
8164_LorneGreene_71_m.jpg,0.64,0.59,0.29,1
2109_MelBrooks_57_m.jpg,0.56,0.52,0.1,1
8529_CharlieChaplin_30_m.jpg,0.47,0.36,0.3,0
1651_BobDylan_23_m.jpg,0.55,0.42,0.5,1
228_ElvisPresley_41_m.jpg,0.45,0.35,0.04,0
3906_TomasMilian_61_m.jpg,0.44,0.4,0.5,0
11773_TildaSwinton_44_f.jpg,0.72,0.56,0.16,1
14742_MarleneDietrich_63_f.jpg,0.54,0.49,0.18,1
29_EsteeLauder_57_f.jpg,0.6,0.48,0.44,1
4708_KostasVoutsas_32_m.jpg,0.48,0.35,0.17,0
13371_BetteDavis_48_f.jpg,0.54,0.38,0.39,1
8518_CharlesBronson_39_m.jpg,0.42,0.33,0.22,0
5790_BenGazzara_70_m.jpg,0.63,0.57,0.37,1
6159_DanaAndrews_66_m.jpg,0.59,0.54,0.39,1
13782_RitaHayworth_47_f.jpg,0.39,0.3,0.14,0
5449_MartinScorsese_55_m.jpg,0.5,0.37,0.13,0
13847_AnneBancroft_33_f.jpg,0.51,0.41,0.28,1
4224_HelmutBerger_35_m.jpg,0.41,0.35,0.46,0
1282_MarieCurie_28_f.jpg,0.57,0.43,0.29,1
7938_GilbertRoland_18_m.jpg,0.42,0.33,0.43,0
9226_RobertMitchum_57_m.jpg,0.52,0.41,0.5,1
499_motherTereza_72_f.jpg,0.59,0.43,0.3,1
12705_JanetLeigh_25_f.jpg,0.33,0.25,0.27,0
12239_IsabelleAdjani_41_f.jpg,0.54,0.43,0.42,1
8629_FrankSinatra_65_m.jpg,0.44,0.36,0.08,0
13615_JessicaTandy_48_f.jpg,0.49,0.45,0.25,0
15016_AnnMiller_31_f.jpg,0.5,0.43,0.17,0
601_QueenElizabet_21_f.jpg,0.57,0.24,0.52,1
14419_MaryPickford_25_f.jpg,0.3,0.2,0.36,0
15797_SarahDouglas_38_f.jpg,0.53,0.44,0.0,1
771_AdolfHitlerr_44_m.jpg,0.61,0.45,0.15,1
11789_ValerieHarper_33_f.jpg,0.25,0.21,0.04,0
6226_DirkBogarde_27_m.jpg,0.57,0.44,0.1,1
8839_ArnoldSchwarzenegger_47_m.jpg,0.27,0.22,0.35,0
344_Onasis_65_m.jpg,0.5,0.32,0.44,0
5086_AnthonyHopkins_39_m.jpg,0.54,0.43,0.11,1
12759_KathleenTurner_32_f.jpg,0.32,0.27,0.14,0
103_PaulAnka_30_m.jpg,0.61,0.45,0.32,1
7777_AlbertoSordi_69_m.jpg,0.45,0.41,0.07,0
6361_JamesArness_66_m.jpg,0.54,0.49,0.37,1
931_FranklinDRoosevelt_59_m.jpg,0.59,0.41,0.0,1
5950_JeanMarais_24_m.jpg,0.45,0.35,0.29,0
7319_LinoVentura_50_m.jpg,0.64,0.53,0.2,1
9858_KimNovak_29_f.jpg,0.34,0.26,0.22,0
10765_OrnellaMuti_29_f.jpg,0.37,0.28,0.1,0
10073_JaneBirkin_28_f.jpg,0.53,0.4,0.42,1
13429_DanielleDarrieux_56_f.jpg,0.38,0.34,0.41,0
9000_GeorgeCScott_60_m.jpg,0.42,0.32,0.08,0
2366_AlainDelon_40_m.jpg,0.6,0.42,0.32,1
9323_GeorgeMontgomery_45_m.jpg,0.4,0.32,0.43,0
15418_JanePowell_81_f.jpg,0.65,0.63,0.06,1
2081_JonVoight_67_m.jpg,0.6,0.53,0.18,1
2006_JamesCaan_56_m.jpg,0.42,0.36,0.07,0
14013_GreerGarson_43_f.jpg,0.58,0.46,0.38,1
161_WaltDisney_62_m.jpg,0.65,0.36,0.3,1
2410_BillMurray_51_m.jpg,0.59,0.49,0.25,1
3445_LeslieCaron_24_m.jpg,0.48,0.38,0.36,0
8742_RichardAttenborough_71_m.jpg,0.45,0.42,0.23,0
7210_JosephCotten_33_m.jpg,0.55,0.51,0.38,1
6289_ErrolFlynn_40_m.jpg,0.59,0.44,0.13,1
861_mahatmagandhi_75_m.jpg,0.48,0.4,0.33,0
9707_DorisDay_38_f.jpg,0.57,0.45,0.79,1
14517_AudreyHepburn_20_f.jpg,0.52,0.4,0.02,1
2173_Mparkoulis_62_m.jpg,0.35,0.29,0.43,0
8979_FredMacMurray_75_m.jpg,0.58,0.55,0.25,1
6386_JamesCagney_51_m.jpg,0.56,0.47,0.04,1
9366_GregoryPeck_75_m.jpg,0.52,0.32,0.24,1
15548_JulieBishop_60_f.jpg,0.43,0.38,0.23,0
11478_JulieAndrews_29_f.jpg,0.48,0.37,0.14,0
14471_PeggyAshcroft_72_f.jpg,0.51,0.43,0.15,1
478_JWMarriott_65_m.jpg,0.57,0.37,0.2,1
2041_JohnJames_49_m.jpg,0.6,0.49,0.04,1
9038_HumphreyBogard_37_m.jpg,0.53,0.35,0.48,1
4806_PierceBrosnan_51_m.jpg,0.63,0.51,0.39,1
10058_HelenHunt_45_f.jpg,0.62,0.49,0.73,1
16316_Davis_47_f.jpg,0.54,0.42,0.46,1
14057_JudyGarland_43_f.jpg,0.48,0.38,0.12,0
3343_JeffBridges_57_m.jpg,0.5,0.42,0.31,0
8870_CharltonHeaston_78_m.jpg,0.53,0.4,0.05,1
13871_AnneBancroft_35_f.jpg,0.39,0.23,0.0,0
3510_MarisaPavan_70_m.jpg,0.53,0.48,0.5,1
10346_AnitaEkberg_31_f.jpg,0.49,0.42,0.22,0
12112_EvaMarieSaint_66_f.jpg,0.61,0.58,0.63,1
15463_JeanetteMacDonald_27_f.jpg,0.35,0.27,0.1,0
12460_AnnaMassey_20_f.jpg,0.49,0.39,0.15,0
14413_MaryPickford_27_f.jpg,0.54,0.35,0.06,1
14290_JoanCrawford_32_f.jpg,0.52,0.35,0.27,1
6608_LouCostello_41_m.jpg,0.62,0.49,0.33,1
10059_HelenHunt_47_f.jpg,0.67,0.53,0.73,1
1573_IanHolm_55_m.jpg,0.28,0.25,0.09,0
9209_RobertMitchum_48_m.jpg,0.47,0.38,0.5,0
7930_GeorgePeppard_38_m.jpg,0.54,0.36,0.06,1
8318_RichardCrenna_44_m.jpg,0.63,0.53,0.38,1
7236_JosephCotten_66_m.jpg,0.59,0.51,0.19,1
7697_UgoTognazzi_54_m.jpg,0.47,0.4,0.14,0
3289_IanMcKellen_59_m.jpg,0.58,0.45,0.06,1
12786_MargaretOBrien_14_f.jpg,0.52,0.4,0.5,1
9002_GeorgeCScott_66_m.jpg,0.56,0.43,0.08,1
3141_DannyDeVito_42_m.jpg,0.56,0.48,0.35,1
6873_YvesMontand_23_m.jpg,0.51,0.4,0.16,1
16066_WillSmith_32_m.jpg,0.4,0.31,0.76,0
3184_DerekJacobi_64_m.jpg,0.54,0.48,0.0,1
16267_campbell_32_f.jpg,0.56,0.41,0.24,1
3694_RingoStarr_34_m.jpg,0.39,0.33,0.09,0
3718_RogerAllam_30_m.jpg,0.51,0.39,0.07,1
2131_MelBrooks_87_m.jpg,0.6,0.61,0.1,1
2301_SamNeill_41_m.jpg,0.45,0.38,0.09,0
3321_JeffBridges_19_m.jpg,0.52,0.4,0.31,1
4264_KevinCostner_32_m.jpg,0.63,0.52,0.44,1
3269_IanMcKellen_38_m.jpg,0.51,0.44,0.19,1
14961_AmandaBlake_37_f.jpg,0.49,0.39,0.32,0
13458_GingerRogers_20_f.jpg,0.49,0.38,0.43,0
2004_JamesCaan_51_m.jpg,0.51,0.44,0.14,1
11265_ShirleyJones_67_f.jpg,0.61,0.54,0.88,1
11072_JeanneMoreau_69_f.jpg,0.42,0.39,0.26,0
11500_JulieAndrews_33_f.jpg,0.5,0.25,0.14,0
4214_HelmutBerger_24_m.jpg,0.49,0.38,0.14,0
3450_LeslieCaron_32_m.jpg,0.45,0.42,0.13,0
9857_KimNovak_28_f.jpg,0.53,0.4,0.22,1
5847_HerbertLom_37_m.jpg,0.39,0.36,0.48,0
7249_KrisKristofferson_41_m.jpg,0.43,0.38,0.32,0
10044_HelenHunt_32_f.jpg,0.7,0.55,0.73,1
14881_BernadetteLafont_46_f.jpg,0.44,0.37,0.26,0
663_TonyBlair_52_m.jpg,0.58,0.43,0.52,1
6014_JohnHuston_70_m.jpg,0.58,0.52,0.24,1
7519_RichardBoone_53_m.jpg,0.54,0.46,0.14,1
12067_ElsaMartinelli_37_f.jpg,0.48,0.42,0.43,0
7001_ChristopherWalken_38_m.jpg,0.49,0.41,0.35,0
14675_ClaudetteColbert_39_f.jpg,0.63,0.5,0.23,1
11756_SusanSarandon_64_f.jpg,0.59,0.52,0.43,1
1307_RitaLeviMontalcini_32_f.jpg,0.59,0.36,0.79,1
7619_TellySavalas_46_m.jpg,0.57,0.48,0.48,1
4013_BurtReynolds_72_m.jpg,0.56,0.5,0.28,1
4519_DustinHoffman_76_m.jpg,0.46,0.16,0.12,0
12649_IsabelleHuppert_27_f.jpg,0.47,0.35,0.0,0
16317_Davis_49_f.jpg,0.53,0.41,0.08,1
13736_PatriciaNeal_47_f.jpg,0.63,0.53,0.65,1
11122_JuneLockhart_35_f.jpg,0.56,0.52,0.72,1
10441_BetteMidler_29_f.jpg,0.6,0.46,0.75,1
11616_MargeChampion_88_f.jpg,0.59,0.58,0.82,1
13367_BetteDavis_77_f.jpg,0.58,0.51,0.14,1
13724_PatriciaNeal_34_f.jpg,0.55,0.47,0.65,1
13185_MichellePfeiffer_22_f.jpg,0.25,0.19,0.14,0
13241_ShirleyMacLaine_20_f.jpg,0.33,0.25,0.3,0
15029_AnnMiller_57_f.jpg,0.6,0.52,0.65,1
8838_ArnoldSchwarzenegger_47_m.jpg,0.52,0.43,0.35,1
4631_JamesGarner_74_m.jpg,0.47,0.39,0.26,0
6059_WilliamShatner_24_m.jpg,0.42,0.34,0.09,0
6681_PeterGraves_41_m.jpg,0.56,0.49,0.03,1
13888_AnnieGirardot_40_f.jpg,0.41,0.36,0.49,0
11896_BeaArthur_53_f.jpg,0.54,0.48,0.26,1
7382_LyleTalbot_49_m.jpg,0.57,0.5,0.09,1
3849_SteveKanaly_40_m.jpg,0.53,0.44,0.37,1
7263_KrisKristofferson_68_m.jpg,0.54,0.48,0.32,1
12394_UrsulaAndress_36_f.jpg,0.62,0.43,0.38,1
9289_BurtLancaster_38_m.jpg,0.61,0.44,0.42,1
15532_JulieBishop_29_f.jpg,0.57,0.43,0.52,1
11493_JulieAndrews_72_f.jpg,0.55,0.47,0.55,1
2485_ClaudeRich_70_m.jpg,0.39,0.36,0.13,0
2941_ScottGlenn_61_m.jpg,0.6,0.53,0.23,1
12827_MaryTylerMoore_41_f.jpg,0.6,0.52,0.78,1
2900_SamElliott_60_m.jpg,0.42,0.36,0.18,0
1476_CarlMarx_50_m.jpg,0.68,0.52,0.17,1
10230_KathyBates_48_f.jpg,0.51,0.42,0.33,1
7640_TonyCurtis_17_m.jpg,0.54,0.44,0.48,1
8124_LeslieNielsen_82_m.jpg,0.47,0.36,0.29,0
3813_StacyKeach_46_m.jpg,0.56,0.48,0.39,1
303_MichaelBloomberg_69_m.jpg,0.62,0.42,0.61,1
7189_JohnWayne_45_m.jpg,0.57,0.44,0.25,1
6115_CaryGrant_34_m.jpg,0.52,0.32,0.06,1
5161_BobHope_54_m.jpg,0.63,0.56,0.42,1
5819_FrancesDee_25_m.jpg,0.53,0.35,0.3,1
16335_Dee_81_f.jpg,0.53,0.36,0.29,1
6914_BorisKarloff_40_m.jpg,0.47,0.42,0.24,0
1765_TomHanks_31_m.jpg,0.29,0.24,0.31,0
6639_MelFerrer_58_m.jpg,0.54,0.49,0.54,1
7765_AlbertoSordi_48_m.jpg,0.52,0.44,0.29,1
8515_CharlesBronson_38_m.jpg,0.46,0.35,0.06,0
15696_KathrynGrayson_75_f.jpg,0.56,0.52,0.53,1
8479_WilliamHolden_49_m.jpg,0.47,0.38,0.21,0
1961_JamesBest_64_m.jpg,0.49,0.46,0.6,0
6186_DenzelWashington_48_m.jpg,0.61,0.46,0.06,1
14452_PeggyAshcroft_30_f.jpg,0.57,0.44,0.33,1
10759_OrnellaMuti_23_f.jpg,0.5,0.38,0.34,0
1907_EdwardFox_33_m.jpg,0.51,0.45,0.17,1
2755_LiamNeeson_41_m.jpg,0.55,0.46,0.07,1
1341_Soljenitsyne_56_m.jpg,0.57,0.42,0.23,1
7665_TonyCurtis_86_m.jpg,0.47,0.42,0.0,0
1115_GregorMendel_30_m.jpg,0.7,0.48,0.57,1
3758_RutgerHauer_37_m.jpg,0.51,0.42,0.36,1
15504_JeanetteMacDonald_45_f.jpg,0.57,0.45,0.6,1
759_WEBDuBois_16_m.jpg,0.33,0.25,0.67,0
5832_FrancesDee_70_m.jpg,0.38,0.34,0.12,0
1863_TomJones_70_m.jpg,0.56,0.38,0.35,1
7511_RichardBoone_43_m.jpg,0.49,0.4,0.14,0
8584_DavidCarradine_35_m.jpg,0.53,0.47,0.17,1
549_angelamerkel_19_f.jpg,0.3,0.16,0.22,0
4104_DickVanDyke_51_m.jpg,0.47,0.43,0.46,0
13962_DeborahKerr_23_f.jpg,0.59,0.36,0.57,1
13137_JaneRussell_86_f.jpg,0.61,0.61,0.23,1
8499_AlejandroRey_39_m.jpg,0.58,0.46,0.22,1
9697_MegRyan_51_f.jpg,0.49,0.4,0.18,0
1118_FaradayMichael_55_m.jpg,0.62,0.42,0.62,1
8009_GiulianoGemma_66_m.jpg,0.5,0.44,0.25,0
11465_JuliaRoberts_34_f.jpg,0.66,0.5,0.42,1
14654_BarbaraStanwyck_57_f.jpg,0.57,0.48,0.18,1
4947_StevenBerkoff_69_m.jpg,0.62,0.54,0.23,1
7184_JohnWayne_34_m.jpg,0.49,0.42,0.38,0
2559_GaryOldman_42_m.jpg,0.54,0.43,0.2,1
8053_HorstBuchholz_44_m.jpg,0.57,0.45,0.19,1
7073_FessParker_46_m.jpg,0.54,0.47,0.11,1
9627_AlexandrakisAlekos_45_m.jpg,0.54,0.38,0.19,1
834_HarrySTruman_20_m.jpg,0.42,0.25,0.0,0
2213_NickNolte_64_m.jpg,0.55,0.49,0.1,1
15074_BettyGarrett_79_f.jpg,0.66,0.62,0.85,1
9151_MichaelSarrazin_64_m.jpg,0.53,0.48,0.42,1
6551_LeeJCobb_35_m.jpg,0.49,0.42,0.24,0
3799_StacyKeach_29_m.jpg,0.53,0.41,0.39,1
13570_IreneDunne_54_f.jpg,0.59,0.51,0.2,1
1735_TimCurry_42_m.jpg,0.46,0.39,0.14,0
3731_RogerAllam_45_m.jpg,0.56,0.47,0.43,1
10841_RaquelWelch_49_f.jpg,0.52,0.43,0.26,1
12731_JanetLeigh_77_f.jpg,0.53,0.5,0.33,1
4150_GenaRowlands_66_m.jpg,0.59,0.54,0.24,1
7102_GladysCooper_22_m.jpg,0.49,0.32,0.47,0
6504_JohnnyCash_48_m.jpg,0.4,0.32,0.55,0
13500_GladysCooper_42_f.jpg,0.59,0.47,0.33,1
9137_MichaelSarrazin_36_m.jpg,0.55,0.46,0.42,1
11921_CatherineSpaak_16_f.jpg,0.4,0.31,0.5,0
15784_SarahDouglas_24_f.jpg,0.35,0.27,0.23,0
10980_DonnaDouglas_38_f.jpg,0.56,0.47,0.75,1
13427_DanielleDarrieux_50_f.jpg,0.43,0.39,0.33,0
9792_JaneAsher_9_f.jpg,0.48,0.38,0.12,0
9114_MarlonBrando_40_m.jpg,0.5,0.38,0.5,0
3836_SteveKanaly_26_m.jpg,0.43,0.33,0.22,0
14715_MarleneDietrich_31_f.jpg,0.61,0.54,0.45,1
6690_PeterGraves_61_m.jpg,0.53,0.44,0.28,1
16410_Ross_21_f.jpg,0.54,0.3,0.53,1
230_TheodorakisMikis_18_m.jpg,0.53,0.43,0.21,1
7909_GeorgePeppard_33_m.jpg,0.52,0.44,0.06,1
16150_SidneyPoitier_27_m.jpg,0.55,0.45,0.25,1
11116_JuneLockhart_21_f.jpg,0.52,0.42,0.17,1
11833_AnjelicaHuston_59_f.jpg,0.61,0.51,0.43,1
11040_EmmaThompson_49_f.jpg,0.36,0.29,0.37,0
8532_CharlieChaplin_42_m.jpg,0.5,0.37,0.2,0
14525_AudreyHepburn_52_f.jpg,0.58,0.35,0.44,1
9743_DorisDay_78_f.jpg,0.29,0.26,0.79,0
4792_PierceBrosnan_36_m.jpg,0.46,0.39,0.06,0
139_PaulmcCartney_40_m.jpg,0.65,0.45,0.39,1
11247_ShirleyJones_27_f.jpg,0.61,0.48,0.88,1
8836_ArnoldSchwarzenegger_44_m.jpg,0.56,0.47,0.35,1
10556_KathrynHays_20_f.jpg,0.54,0.42,0.5,1
4238_HelmutBerger_65_m.jpg,0.4,0.35,0.11,0
15083_BonnieHunt_28_f.jpg,0.45,0.33,0.76,0
1051_EdwardTeller_52_m.jpg,0.63,0.39,0.05,1
2217_NickNolte_69_m.jpg,0.54,0.5,0.13,1
15488_JeanetteMacDonald_49_f.jpg,0.57,0.44,0.0,1
11562_LaurenBacall_46_f.jpg,0.57,0.36,0.36,1
10173_JoanLeslie_29_f.jpg,0.61,0.47,0.41,1
16027_MorganFreeman_79_m.jpg,0.54,0.26,0.35,1
3709_RingoStarr_63_m.jpg,0.55,0.48,0.54,1
12569_DonnaReed_23_f.jpg,0.61,0.46,0.3,1
2214_NickNolte_66_m.jpg,0.55,0.49,0.1,1
16216_RichardPryor_41_m.jpg,0.51,0.38,0.03,1
13498_GladysCooper_36_f.jpg,0.47,0.39,0.47,0
5237_DavidMcCallum_39_m.jpg,0.58,0.45,0.34,1
3093_BruceWillis_53_m.jpg,0.55,0.46,0.16,1
3887_TomasMilian_27_m.jpg,0.39,0.31,0.5,0
13035_GeraldineChaplin_43_f.jpg,0.55,0.45,0.12,1
15424_JanetEllis_22_f.jpg,0.55,0.42,0.75,1
2553_GaryOldman_38_m.jpg,0.59,0.47,0.2,1
9238_VittorioGassman_31_m.jpg,0.48,0.43,0.03,0
10971_DonnaDouglas_27_f.jpg,0.47,0.37,0.75,0
17_MariaCallas_33_f.jpg,0.53,0.39,0.39,1
11568_LindsayWagner_25_f.jpg,0.47,0.37,0.45,0
1082_NielsBohr_41_m.jpg,0.62,0.51,0.55,1
2809_PeterFonda_71_m.jpg,0.58,0.48,0.67,1
9740_DorisDay_68_f.jpg,0.44,0.38,0.02,0
15351_ErinGray_45_f.jpg,0.65,0.54,0.69,1
7465_NewmanPaul_19_m.jpg,0.56,0.23,0.26,1
9681_MegRyan_35_f.jpg,0.54,0.43,0.0,1
2404_BillMurray_46_m.jpg,0.64,0.52,0.19,1
1401_SartreJeanPaul_42_m.jpg,0.61,0.47,0.0,1
