Image,MS,Qscore
S414-04-t10_01.jpg,0.89,0.19490227
S253-04-t10_01.jpg,0.45,0.23168199
S064-02-t10_01.jpg,0.26,0.77036685
S044-01-t10_01.jpg,0.58,0.49189284
S013-01-t10_01.jpg,0.58,0.80226547
S451-01-t10_01.jpg,0.8,0.36669758
S466-01-t10_01.jpg,0.18,0.7546617
S505-02-t10_01.jpg,0.38,0.26273885
S215-02-t10_01.jpg,0.93,0.54679656
S068-02-t10_01.jpg,0.86,0.4415862
S142-03-t10_01.jpg,0.85,0.47599
S428-01-t10_01.jpg,0.77,0.47647905
S450-08-t10_01.jpg,0.66,0.5354149
S483-02-t10_01.jpg,0.59,0.8119854
S507-01-t10_01.jpg,0.87,0.30566758
S030-01-t10_01.jpg,0.74,0.17349775
S215-03-t10_01.jpg,0.86,0.6960632
S297-01-t10_01.jpg,0.58,0.34905028
S270-01-t10_01.jpg,0.58,0.86797154
S353-02-t10_01.jpg,0.89,0.5533218
S295-01-t10_01.jpg,0.13,0.33516502
S195-01-t10_01.jpg,0.82,0.5488449
S058-02-t10_01.jpg,0.88,0.3356512
S353-03-t10_01.jpg,0.71,0.17538792
S153-01-t10_01.jpg,0.75,0.8345934
S068-01-t10_01.jpg,0.86,0.20589401
S453-14-t10_01.jpg,0.36,0.3513261
S411-02-t10_01.jpg,0.24,0.84568805
S185-04-t10_01.jpg,0.58,0.47631913
S495-02-t10_03.jpg,1.0,0.75394464
S442-01-t10_01.jpg,0.77,0.66277
S386-03-t10_01.jpg,0.13,0.14518715
S373-04-t10_01.jpg,0.38,0.24204813
S134-04-t10_01.jpg,0.83,0.33757913
S108-01-t10_01.jpg,0.62,0.82059395
S380-01-t10_01.jpg,0.71,0.462977
S497-04-t10_01.jpg,0.1,0.68951494
S390-02-t10_01.jpg,0.91,0.56347835
S411-04-t10_01.jpg,0.68,0.64891595
S419-06-t10_01.jpg,0.92,0.5112085
S198-03-t10_01.jpg,0.86,0.28199884
S430-03-t10_01.jpg,0.84,0.45937115
S436-02-t10_01.jpg,0.22,0.09972217
S439-07-t10_01.jpg,0.62,0.5720322
S406-01-t10_01.jpg,0.25,0.6727163
S399-02-t10_01.jpg,0.53,0.8817326
S353-01-t10_01.jpg,0.89,0.48660856
S419-08-t10_01.jpg,0.91,0.51790065
S414-07-t10_01.jpg,0.13,0.32791477
S321-03-t10_02.jpg,0.15,0.74697757
S455-01-t10_01.jpg,0.13,0.5228139
S452-01-t10_01.jpg,0.83,0.39365533
S453-09-t10_01.jpg,0.78,0.6468385
S382-09-t10_01.jpg,0.86,0.6260421
S296-10-t10_01.jpg,0.85,0.52093875
S354-03-t10_01.jpg,0.29,0.12034261
S111-04-t10_01.jpg,0.84,0.52154076
S380-03-t10_01.jpg,0.85,0.7350505
S449-03-t10_02.jpg,0.2,0.4647491
S469-02-t10_01.jpg,0.9,0.17282096
S383-02-t10_01.jpg,0.83,0.41849223
S093-02-t10_01.jpg,0.79,0.67623705
S376-02-t10_01.jpg,0.3,0.45600155
S354-04-t10_01.jpg,0.29,0.50192785
S357-02-t10_01.jpg,0.4,0.6194203
S404-12-t10_01.jpg,0.85,0.19805616
S446-02-t10_01.jpg,0.74,0.867911
S111-02-t10_01.jpg,0.22,0.25227946
S490-01-t10_02.jpg,0.97,0.6356416
S476-01-t10_01.jpg,0.91,0.20743552
S506-01-t10_02.jpg,0.22,0.8156432
S453-01-t10_01.jpg,0.84,0.6127794
S212-01-t10_01.jpg,0.85,0.35454774
S069-02-t10_01.jpg,0.44,0.6969773
S425-06-t10_01.jpg,0.77,0.31815416
S288-02-t10_01.jpg,0.81,0.33473432
S373-01-t10_01.jpg,0.18,0.61049527
S300-02-t10_01.jpg,0.43,0.5784977
S409-01-t10_01.jpg,0.81,0.4179392
S134-06-t10_01.jpg,0.91,0.6047326
S405-04-t10_01.jpg,0.89,0.20453621
S171-04-t10_01.jpg,0.31,0.26832506
S388-14-t10_01.jpg,0.85,0.59196335
S031-01-t10_01.jpg,0.64,0.5937205
S117-02-t10_01.jpg,0.65,0.33132043
S453-07-t10_01.jpg,0.78,0.1691884
S483-02-t10_02.jpg,0.97,0.9333252
S440-02-t10_01.jpg,0.82,0.64614743
S388-06-t10_01.jpg,0.87,0.603143
S243-03-t10_01.jpg,0.88,0.31989095
S108-03-t10_01.jpg,0.95,0.3007005
S222-01-t10_01.jpg,0.87,0.34000474
S466-05-t10_01.jpg,0.76,0.5358289
S171-06-t10_01.jpg,0.75,0.11468558
S451-02-t10_01.jpg,0.8,0.6485759
S352-01-t10_01.jpg,0.86,0.13074589
S296-08-t10_01.jpg,0.83,0.71483433
S439-08-t10_02.jpg,0.98,0.67180485
S195-03-t10_01.jpg,0.82,0.46919364
S283-01-t10_01.jpg,0.86,0.6238747
S146-02-t10_01.jpg,0.82,0.69128114
S461-02-t10_01.jpg,0.56,0.8020786
S443-05-t10_01.jpg,0.83,0.5519566
S449-01-t10_01.jpg,0.68,0.4235008
S452-03-t10_02.jpg,0.18,0.78913075
S452-02-t10_03.jpg,0.6,0.6824722
S296-02-t10_01.jpg,0.89,0.74568164
S030-03-t10_01.jpg,0.79,0.69953066
S309-02-t10_01.jpg,0.71,0.7568472
S382-03-t10_01.jpg,0.86,0.4872531
S450-01-t10_01.jpg,0.68,0.36461297
S506-02-t10_01.jpg,0.16,0.1488634
S449-04-t10_01.jpg,0.2,0.1873289
S193-01-t10_01.jpg,0.89,0.5290715
S432-01-t10_01.jpg,0.92,0.5179743
S394-03-t10_01.jpg,0.19,0.60862774
S232-02-t10_01.jpg,0.91,0.50345683
S502-01-t10_02.jpg,0.28,0.82314783
S395-02-t10_01.jpg,0.85,0.4727551
S253-03-t10_01.jpg,0.45,0.11517118
S466-06-t10_01.jpg,0.76,0.49063244
S396-05-t10_01.jpg,0.84,0.38060144
S352-03-t10_01.jpg,0.81,0.20521395
S416-01-t10_01.jpg,0.86,0.6930882
S456-01-t10_01.jpg,0.56,0.596548
S048-02-t10_01.jpg,0.82,0.42941386
S076-02-t10_01.jpg,0.42,0.6750165
S404-07-t10_01.jpg,0.87,0.5660861
S120-01-t10_02.jpg,0.11,0.6827308
S404-04-t10_01.jpg,0.91,0.44369027
S471-06-t10_01.jpg,0.92,0.078632675
S429-06-t10_01.jpg,0.17,0.75475156
S134-03-t10_01.jpg,0.83,0.47723952
S259-02-t10_01.jpg,0.28,0.8450108
S273-02-t10_01.jpg,0.85,0.27288404
S439-02-t10_01.jpg,0.22,0.64644146
S453-10-t10_01.jpg,0.7,0.37547886
S392-04-t10_01.jpg,0.22,0.25410238
S419-09-t10_01.jpg,0.91,0.15273653
S296-05-t10_01.jpg,0.96,0.5078385
S409-04-t10_01.jpg,0.85,0.8509998
S453-05-t10_01.jpg,0.58,0.71818554
S470-01-t10_01.jpg,0.61,0.39524344
S514-01-t10_02.jpg,0.11,0.72519743
S180-01-t10_02.jpg,0.7,0.73971736
S145-01-t10_01.jpg,0.67,0.6621306
S388-07-t10_01.jpg,0.86,0.28985652
S388-11-t10_01.jpg,0.56,0.6203857
S391-01-t10_01.jpg,0.76,0.46173847
S280-10-t10_01.jpg,0.91,0.15912876
S118-02-t10_01.jpg,0.46,0.36990207
S405-01-t10_01.jpg,0.6,0.39324072
S065-02-t10_01.jpg,0.72,0.73258954
S054-01-t10_01.jpg,0.84,0.31207594
S401-06-t10_01.jpg,0.96,0.29931787
S430-01-t10_01.jpg,0.76,0.3983277
S032-01-t10_01.jpg,0.37,0.6330977
S029-01-t10_01.jpg,0.76,0.13006344
S307-01-t10_02.jpg,0.68,0.7870186
S206-02-t10_01.jpg,0.76,0.18535948
S406-02-t10_01.jpg,0.25,0.5004925
S394-04-t10_01.jpg,0.19,0.67493767
S429-04-t10_01.jpg,0.78,0.7172011
S439-08-t10_01.jpg,0.82,0.7298486
S173-02-t10_01.jpg,0.31,0.23883055
S408-02-t10_01.jpg,0.18,0.6899656
S078-02-t10_01.jpg,0.16,0.73108786
S388-18-t10_01.jpg,0.77,0.7182565
S304-02-t10_01.jpg,0.7,0.34249645
S309-04-t10_01.jpg,0.96,0.36205816
S485-02-t10_01.jpg,0.76,0.66677994
S285-01-t10_01.jpg,0.65,0.7333422
S065-01-t10_01.jpg,0.72,0.6894672
S046-01-t10_01.jpg,0.49,0.2495062
S419-05-t10_01.jpg,0.66,0.24344866
S297-02-t10_01.jpg,0.58,0.22808051
S392-03-t10_01.jpg,0.22,0.7120851
S463-02-t10_01.jpg,0.09,0.65185356
S388-12-t10_01.jpg,0.56,0.79101276
S341-02-t10_01.jpg,0.78,0.20139231
S403-01-t10_01.jpg,0.77,0.15030092
S407-01-t10_01.jpg,0.43,0.74682635
S482-01-t10_01.jpg,0.74,0.511491
S088-02-t10_01.jpg,0.8,0.6687137
S284-01-t10_01.jpg,0.08,0.48345292
S427-01-t10_01.jpg,0.82,0.29841754
S396-02-t10_01.jpg,0.89,0.7515284
S428-02-t10_01.jpg,0.77,0.6622184
S112-01-t10_01.jpg,0.84,0.20295201
S243-05-t10_01.jpg,0.9,0.23796856
S350-02-t10_01.jpg,0.61,0.62802094
S282-01-t10_01.jpg,0.77,0.3842835
S434-01-t10_01.jpg,0.63,0.21850792
S331-01-t10_01.jpg,0.76,0.54037815
S415-06-t10_01.jpg,0.81,0.3764707
S164-01-t10_01.jpg,0.62,0.6234177
S336-02-t10_01.jpg,0.53,0.8063544
S486-02-t10_01.jpg,0.71,0.49444947
S411-01-t10_01.jpg,0.24,0.21753709
S046-02-t10_01.jpg,0.49,0.65435904
S494-02-t10_01.jpg,0.23,0.87044
S030-02-t10_01.jpg,0.74,0.46431762
S401-02-t10_01.jpg,0.86,0.5466398
S417-03-t10_01.jpg,0.88,0.46256384
S263-01-t10_01.jpg,0.13,0.80950564
S498-01-t10_01.jpg,0.72,0.39947465
S199-01-t10_01.jpg,0.95,0.30840817
S310-03-t10_01.jpg,0.69,0.53991807
S443-01-t10_01.jpg,0.73,0.21438068
S500-01-t10_03.jpg,0.21,0.867718
S449-06-t10_01.jpg,0.66,0.07916248
S367-02-t10_01.jpg,0.76,0.60534626
S280-01-t10_01.jpg,0.87,0.36199686
S453-13-t10_01.jpg,0.37,0.5041274
S051-02-t10_01.jpg,0.69,0.69062215
S411-06-t10_01.jpg,0.74,0.5380397
S423-03-t10_01.jpg,0.68,0.67978776
S500-02-t10_01.jpg,0.21,0.45437467
S471-02-t10_01.jpg,0.68,0.36782274
S236-01-t10_01.jpg,0.83,0.6684421
S174-03-t10_01.jpg,0.83,0.27916086
S033-06-t10_01.jpg,0.66,0.73830473
S465-01-t10_01.jpg,0.47,0.64088434
S414-05-t10_01.jpg,0.19,0.46271744
S068-06-t10_01.jpg,0.92,0.08060832
S133-01-t10_01.jpg,0.79,0.22020465
S483-03-t10_01.jpg,0.8,0.6330134
S249-02-t10_01.jpg,0.92,0.4506677
S407-03-t10_02.jpg,0.09,0.687576
S409-05-t10_01.jpg,0.32,0.514936
S483-01-t10_01.jpg,0.59,0.68559855
S443-03-t10_01.jpg,0.83,0.3519201
S421-01-t10_01.jpg,0.93,0.86281806
S013-02-t10_01.jpg,0.58,0.75462323
S117-01-t10_01.jpg,0.65,0.43523753
S215-01-t10_01.jpg,0.93,0.64317906
S316-02-t10_01.jpg,0.61,0.61567026
S425-08-t10_01.jpg,0.93,0.52235496
S191-01-t10_01.jpg,0.82,0.6897925
S487-02-t10_02.jpg,0.21,0.84175557
S239-01-t10_01.jpg,0.87,0.22317697
S423-01-t10_01.jpg,0.85,0.39121822
S507-03-t10_01.jpg,0.3,0.08133754
S471-05-t10_01.jpg,0.92,0.4924049
S243-02-t10_01.jpg,0.84,0.461705
S124-02-t10_01.jpg,0.87,0.326463
S409-03-t10_01.jpg,0.85,0.2596509
S203-02-t10_01.jpg,0.61,0.7399018
S452-02-t10_02.jpg,0.6,0.63201714
S288-04-t10_01.jpg,0.87,0.8244071
S394-02-t10_01.jpg,0.93,0.4945726
S461-03-t10_01.jpg,0.83,0.54744256
S099-01-t10_01.jpg,0.8,0.31255245
S499-05-t10_01.jpg,0.67,0.6441093
S280-06-t10_01.jpg,0.96,0.37824497
S272-01-t10_01.jpg,0.81,0.23277035
S497-02-t10_01.jpg,0.63,0.52710515
S307-01-t10_01.jpg,0.68,0.16423069
S399-05-t10_01.jpg,0.67,0.17691475
S450-09-t10_01.jpg,0.8,0.3900488
S476-02-t10_01.jpg,0.91,0.34337187
S453-03-t10_01.jpg,0.85,0.60893065
S354-02-t10_01.jpg,0.22,0.8201769
S453-11-t10_02.jpg,0.95,0.76169837
S397-02-t10_02.jpg,0.16,0.76826847
S124-01-t10_01.jpg,0.87,0.6893213
S420-05-t10_01.jpg,0.95,0.1893452
S481-02-t10_03.jpg,0.96,0.7629457
S375-01-t10_01.jpg,0.86,0.45066392
S044-06-t10_01.jpg,0.77,0.21818428
S335-02-t10_01.jpg,0.28,0.6942693
S191-02-t10_01.jpg,0.82,0.20495507
S282-02-t10_01.jpg,0.77,0.3534086
S296-06-t10_01.jpg,0.96,0.5248335
S483-04-t10_02.jpg,0.79,0.80203635
S280-04-t10_01.jpg,0.87,0.4414006
S309-03-t10_01.jpg,0.96,0.2256488
S321-01-t10_01.jpg,0.66,0.35688016
S223-01-t10_01.jpg,0.19,0.53599393
S273-01-t10_01.jpg,0.85,0.71024615
S036-01-t10_01.jpg,0.89,0.8348498
S315-02-t10_01.jpg,0.14,0.537819
S033-04-t10_01.jpg,0.8,0.49595776
S384-02-t10_01.jpg,0.17,0.39383912
S429-08-t10_01.jpg,0.84,0.5646894
S382-01-t10_01.jpg,0.76,0.3867578
S506-01-t10_01.jpg,0.22,0.3937538
S325-01-t10_01.jpg,0.19,0.35399142
S182-02-t10_01.jpg,0.72,0.9075656
S390-01-t10_01.jpg,0.91,0.5174045
S138-01-t10_01.jpg,0.83,0.7415259
S142-01-t10_01.jpg,0.96,0.14513801
S461-05-t10_01.jpg,0.24,0.13150628
S145-01-t10_02.jpg,0.67,0.70533746
S006-02-t10_01.jpg,0.74,0.7037326
S460-01-t10_01.jpg,0.22,0.39405367
S044-08-t10_01.jpg,0.65,0.6165925
S101-02-t10_01.jpg,0.83,0.43262243
S085-01-t10_01.jpg,0.94,0.7541404
S498-02-t10_01.jpg,0.72,0.30508557
S422-03-t10_01.jpg,0.5,0.32496247
S048-04-t10_01.jpg,0.92,0.32537776
S001-08-t10_02.jpg,0.86,0.70240766
S006-01-t10_01.jpg,0.74,0.30911723
S492-02-t10_01.jpg,0.77,0.8677602
S502-02-t10_01.jpg,0.14,0.6845707
S513-02-t10_01.jpg,0.71,0.733697
S450-10-t10_01.jpg,0.8,0.58530504
S142-02-t10_01.jpg,0.96,0.45130402
S253-01-t10_01.jpg,0.99,0.3899769
S171-02-t10_01.jpg,0.66,0.27133328
S409-09-t10_01.jpg,0.81,0.118315995
S263-01-t10_02.jpg,0.13,0.73187935
S448-01-t10_01.jpg,0.66,0.6149349
S494-02-t10_02.jpg,0.96,0.6084327
S492-01-t10_01.jpg,0.77,0.77961826
S396-07-t10_01.jpg,0.75,0.7266426
S429-07-t10_01.jpg,0.84,0.20096567
S454-02-t10_01.jpg,0.84,0.2235173
S470-02-t10_01.jpg,0.61,0.7766312
S428-06-t10_01.jpg,0.89,0.32735366
S108-04-t10_01.jpg,0.95,0.39412227
S501-03-t10_01.jpg,0.75,0.63586485
S436-01-t10_01.jpg,0.22,0.13510619
S273-04-t10_01.jpg,0.66,0.35960245
S048-01-t10_01.jpg,0.82,0.4500246
S325-01-t10_02.jpg,0.19,0.7990694
S148-02-t10_01.jpg,0.54,0.31801492
S150-02-t10_01.jpg,0.42,0.69822115
S001-03-t10_01.jpg,0.3,0.59097093
S291-01-t10_01.jpg,0.31,0.55426806
S447-03-t10_01.jpg,0.89,0.46342823
S414-03-t10_01.jpg,0.89,0.47629517
S163-02-t10_01.jpg,0.57,0.29851583
S291-02-t10_01.jpg,0.31,0.135307
S396-10-t10_01.jpg,0.76,0.7629171
S409-08-t10_01.jpg,0.76,0.6158402
S220-01-t10_01.jpg,0.88,0.47513977
S463-01-t10_02.jpg,0.09,0.82121533
S392-01-t10_01.jpg,0.35,0.14061925
S404-03-t10_01.jpg,0.91,0.84730625
S393-02-t10_01.jpg,0.26,0.58574635
S108-02-t10_01.jpg,0.62,0.33793545
S516-02-t10_01.jpg,0.81,0.31037003
S511-01-t10_01.jpg,0.26,0.6271485
S001-02-t10_01.jpg,0.89,0.40379462
S411-03-t10_01.jpg,0.68,0.4400392
S201-02-t10_01.jpg,0.85,0.17946051
S457-02-t10_01.jpg,0.88,0.40965888
S431-02-t10_01.jpg,0.76,0.24515781
S402-02-t10_01.jpg,0.74,0.3344481
S428-03-t10_01.jpg,0.85,0.7887076
S396-01-t10_01.jpg,0.89,0.43555418
S059-01-t10_02.jpg,0.21,0.81304985
S475-01-t10_03.jpg,0.55,0.61048055
S239-02-t10_01.jpg,0.87,0.14782487
S243-01-t10_01.jpg,0.84,0.795756
S425-03-t10_01.jpg,0.85,0.69926435
S450-02-t10_01.jpg,0.68,0.72312826
S199-02-t10_01.jpg,0.95,0.6539952
S380-04-t10_01.jpg,0.85,0.33245617
